Linux-x86_64, native, cjpeg, calling, timestamp, 1696844148569437
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154813115
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154813143
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154813532
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 389
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154814500
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154815473
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154816594
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154816622
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154817031
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 409
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154817991
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154818970
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154820077
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154820106
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154820463
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 357
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154821976
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154823166
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154824446
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154824478
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154824963
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 485
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154826030
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154827089
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154828285
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154828314
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154828753
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 439
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154829749
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154830782
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154831950
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154831977
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154832316
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 339
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154833514
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154834487
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154835631
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154835660
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154836065
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 405
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154837232
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154838211
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154839358
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154839388
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154839796
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 408
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154840837
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154841799
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154842961
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154842990
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154843374
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 384
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154844373
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154845391
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154846482
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154846512
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154846899
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 387
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154847974
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154849025
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154850077
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154850105
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154850502
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 397
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154851575
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154852637
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154853688
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154853717
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154854120
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 403
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154855213
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154856215
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154857305
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154857334
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154857731
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 397
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154858818
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154859813
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154861348
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154861377
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154861780
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 403
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154863360
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154864406
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154865514
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154865543
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154865970
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 427
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154867505
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154868531
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154869641
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154869670
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154870068
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 398
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154871131
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154872125
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154873254
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154873283
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154873685
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 402
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154874791
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154875855
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154877133
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154877164
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154877580
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 416
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154878617
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154879598
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154880726
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154880755
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154881154
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 399
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154882113
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154883081
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154884199
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154884228
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154884610
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 382
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154885597
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154886537
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154887648
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154887677
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154888066
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 389
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154889124
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154890063
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154891183
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154891212
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154891584
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 372
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154892575
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154893545
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154894622
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154894650
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154895044
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 394
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154896024
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154897057
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154898073
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154898101
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154898493
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 392
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154899561
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154900608
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154901704
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154901733
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154902127
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 394
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154903218
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154904216
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154905326
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154905355
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154905722
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 367
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154907224
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154908236
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154909377
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154909406
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154909812
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 406
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154910917
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154911980
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154913222
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154913253
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154913631
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 378
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154914818
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154915808
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154916948
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154916976
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154917385
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 409
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154918341
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154919312
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154920441
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154920470
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154920892
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 422
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154921842
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154922845
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154924024
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154924055
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154924423
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 368
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154925380
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154926308
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154927445
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154927474
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154927872
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 398
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154928887
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154929834
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154930949
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154930978
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154931351
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 373
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154932389
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154933434
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154934516
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154934545
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154934941
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 396
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154936411
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154937480
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154938916
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154938943
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154939318
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 375
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154940384
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154941409
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154942496
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154942524
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154942906
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 382
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154943977
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154945011
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154946042
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154946070
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154946440
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 370
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154948314
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154949325
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154950411
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154950439
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154950827
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 388
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154952301
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154953323
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154954404
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154954432
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154954814
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 382
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154955894
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154956961
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154958003
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154958031
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154958396
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 365
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154959472
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154960461
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154961534
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154961563
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154961911
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 348
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154963000
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154964002
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154965101
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154965129
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154965529
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 400
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154966482
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154967481
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154968590
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154968618
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154969029
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 411
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154970002
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154970968
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154972076
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154972105
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154972483
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 378
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154973468
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154974411
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154975504
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154975533
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154975919
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 386
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154976947
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154977879
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154978995
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154979023
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154979408
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 385
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154980393
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154981386
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154982468
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154982497
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154982877
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 380
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154983883
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154984878
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154985891
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154985931
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154986320
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 389
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154987726
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154988777
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154989797
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154989826
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154990218
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 392
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154991290
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154992292
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154993413
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154993442
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154993828
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 386
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154994915
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154995907
Linux-x86_64, native, stringsearch, main, timestamp, 1696844154997100
Linux-x86_64, native, stringsearch, start, timestamp, 1696844154997132
Linux-x86_64, native, stringsearch, end, timestamp, 1696844154997514
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 382
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844154998477
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844154999455
Linux-x86_64, native, stringsearch, main, timestamp, 1696844155000554
Linux-x86_64, native, stringsearch, start, timestamp, 1696844155000583
Linux-x86_64, native, stringsearch, end, timestamp, 1696844155001025
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 442
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844155001990
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844155002957
Linux-x86_64, native, stringsearch, main, timestamp, 1696844155004066
Linux-x86_64, native, stringsearch, start, timestamp, 1696844155004094
Linux-x86_64, native, stringsearch, end, timestamp, 1696844155004483
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 389
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844155005478
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844155006411
Linux-x86_64, native, stringsearch, main, timestamp, 1696844155007534
Linux-x86_64, native, stringsearch, start, timestamp, 1696844155007563
Linux-x86_64, native, stringsearch, end, timestamp, 1696844155007960
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 397
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844155009042
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844155009976
Linux-x86_64, native, stringsearch, main, timestamp, 1696844155011084
Linux-x86_64, native, stringsearch, start, timestamp, 1696844155011113
Linux-x86_64, native, stringsearch, end, timestamp, 1696844155011490
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 377
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844155012463
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844155013437
Linux-x86_64, native, stringsearch, main, timestamp, 1696844155014522
Linux-x86_64, native, stringsearch, start, timestamp, 1696844155014550
Linux-x86_64, native, stringsearch, end, timestamp, 1696844155014913
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 363
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844155015886
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844155016905
Linux-x86_64, native, stringsearch, main, timestamp, 1696844155017930
Linux-x86_64, native, stringsearch, start, timestamp, 1696844155017958
Linux-x86_64, native, stringsearch, end, timestamp, 1696844155018335
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 377
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844155020212
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844155021227
Linux-x86_64, native, stringsearch, main, timestamp, 1696844155022317
Linux-x86_64, native, stringsearch, start, timestamp, 1696844155022346
Linux-x86_64, native, stringsearch, end, timestamp, 1696844155022726
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 380
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844155023809
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844155024856
Linux-x86_64, native, stringsearch, main, timestamp, 1696844155025893
Linux-x86_64, native, stringsearch, start, timestamp, 1696844155025922
Linux-x86_64, native, stringsearch, end, timestamp, 1696844155026312
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 390
Linux-x86_64, native, stringsearch, calling, timestamp, 1696844155027387
Linux-x86_64, native, stringsearch, starting, timestamp, 1696844155028359
Linux-x86_64, native, stringsearch, main, timestamp, 1696844155029482
Linux-x86_64, native, stringsearch, start, timestamp, 1696844155029511
Linux-x86_64, native, stringsearch, end, timestamp, 1696844155029921
Linux-x86_64, native, stringsearch, accumulated, elapsed time, 410
Linux-x86_64, wasmtime, stringsearch, calling, timestamp, 1696844155048855
Linux-x86_64, wasmtime, stringsearch, starting, timestamp, 1696844155052042
Linux-x86_64, wasmtime, stringsearch, main, timestamp, 1696844155078565
Linux-x86_64, wasmtime, stringsearch, start, timestamp, 1696844155078606
Linux-x86_64, wasmtime, stringsearch, end, timestamp, 1696844155079879
Linux-x86_64, wasmtime, stringsearch, accumulated, elapsed time, 1273
Linux-x86_64, wasmtime, stringsearch, calling, timestamp, 1696844155084750
Linux-x86_64, wasmtime, stringsearch, starting, timestamp, 1696844155087391
Linux-x86_64, wasmtime, stringsearch, main, timestamp, 1696844155089321
Linux-x86_64, wasmtime, stringsearch, start, timestamp, 1696844155089364
Linux-x86_64, wasmtime, stringsearch, end, timestamp, 1696844155090652
Linux-x86_64, wasmtime, stringsearch, accumulated, elapsed time, 1288
Linux-x86_64, wasmtime, stringsearch, calling, timestamp, 1696844155092374
Linux-x86_64, wasmtime, stringsearch, starting, timestamp, 1696844155094988
Linux-x86_64, wasmtime, stringsearch, main, timestamp, 1696844155096579
Linux-x86_64, wasmtime, stringsearch, start, timestamp, 1696844155096611
Linux-x86_64, wasmtime, stringsearch, end, timestamp, 1696844155097985
Linux-x86_64, wasmtime, stringsearch, accumulated, elapsed time, 1374
Linux-x86_64, wasmtime, stringsearch, calling, timestamp, 1696844155099630
Linux-x86_64, wasmtime, stringsearch, starting, timestamp, 1696844155102189
Linux-x86_64, wasmtime, stringsearch, main, timestamp, 1696844155103735
Linux-x86_64, wasmtime, stringsearch, start, timestamp, 1696844155103766
Linux-x86_64, wasmtime, stringsearch, end, timestamp, 1696844155105068
Linux-x86_64, wasmtime, stringsearch, accumulated, elapsed time, 1302
Linux-x86_64, wasmtime, stringsearch, calling, timestamp, 1696844155106754
Linux-x86_64, wasmtime, stringsearch, starting, timestamp, 1696844155109476
Linux-x86_64, wasmtime, stringsearch, main, timestamp, 1696844155111131
Linux-x86_64, wasmtime, stringsearch, start, timestamp, 1696844155111181
Linux-x86_64, wasmtime, stringsearch, end, timestamp, 1696844155112550
Linux-x86_64, wasmtime, stringsearch, accumulated, elapsed time, 1369
Linux-x86_64, wasmtime, stringsearch, calling, timestamp, 1696844155114125
Linux-x86_64, wasmtime, stringsearch, starting, timestamp, 1696844155116594
Linux-x86_64, wasmtime, stringsearch, main, timestamp, 1696844155118447
Linux-x86_64, wasmtime, stringsearch, start, timestamp, 1696844155118480
Linux-x86_64, wasmtime, stringsearch, end, timestamp, 1696844155119759
Linux-x86_64, wasmtime, stringsearch, accumulated, elapsed time, 1279
Linux-x86_64, wasmtime, stringsearch, calling, timestamp, 1696844155121472
Linux-x86_64, wasmtime, stringsearch, starting, timestamp, 1696844155124105
Linux-x86_64, wasmtime, stringsearch, main, timestamp, 1696844155125944
Linux-x86_64, wasmtime, stringsearch, start, timestamp, 1696844155125980
Linux-x86_64, wasmtime, stringsearch, end, timestamp, 1696844155127305
Linux-x86_64, wasmtime, stringsearch, accumulated, elapsed time, 1325
Linux-x86_64, wasmtime, stringsearch, calling, timestamp, 1696844155129048
Linux-x86_64, wasmtime, stringsearch, starting, timestamp, 1696844155131381
Linux-x86_64, wasmtime, stringsearch, main, timestamp, 1696844155132957
Linux-x86_64, wasmtime, stringsearch, start, timestamp, 1696844155132990
Linux-x86_64, wasmtime, stringsearch, end, timestamp, 1696844155134313
Linux-x86_64, wasmtime, stringsearch, accumulated, elapsed time, 1323
Linux-x86_64, wasmtime, stringsearch, calling, timestamp, 1696844155135911
Linux-x86_64, wasmtime, stringsearch, starting, timestamp, 1696844155138443
Linux-x86_64, wasmtime, stringsearch, main, timestamp, 1696844155140001
Linux-x86_64, wasmtime, stringsearch, start, timestamp, 1696844155140031
Linux-x86_64, wasmtime, stringsearch, end, timestamp, 1696844155141401
Linux-x86_64, wasmtime, stringsearch, accumulated, elapsed time, 1370
Linux-x86_64, wasmtime, stringsearch, calling, timestamp, 1696844155143588
Linux-x86_64, wasmtime, stringsearch, starting, timestamp, 1696844155146098
Linux-x86_64, wasmtime, stringsearch, main, timestamp, 1696844155147595
Linux-x86_64, wasmtime, stringsearch, start, timestamp, 1696844155147626
Linux-x86_64, wasmtime, stringsearch, end, timestamp, 1696844155148936
Linux-x86_64, wasmtime, stringsearch, accumulated, elapsed time, 1310
Linux-x86_64, wasmtime, stringsearch, calling, timestamp, 1696844155150420
Linux-x86_64, wasmtime, stringsearch, starting, timestamp, 1696844155152794
Linux-x86_64, wasmtime, stringsearch, main, timestamp, 1696844155154321
Linux-x86_64, wasmtime, stringsearch, start, timestamp, 1696844155154355
Linux-x86_64, wasmtime, stringsearch, end, timestamp, 1696844155155644
Linux-x86_64, wasmtime, stringsearch, accumulated, elapsed time, 1289
Linux-x86_64, wasmtime, stringsearch, calling, timestamp, 1696844155157294
