Linux-x86_64, native, cjpeg, calling, timestamp, 1696916704864865
Linux-x86_64, wasmtime, basicmath, end, timestamp, 1696916625772975
Linux-x86_64, wasmtime, basicmath, accumulated, elapsed time, 349586
Linux-x86_64, iwasm, basicmath, calling, timestamp, 1696916625964988
WABENCH, iwasm, basicmath, starting, timestamp, 1696916625966245
Linux-x86_64, iwasm, basicmath, main, timestamp, 1696916625972561
Linux-x86_64, iwasm, basicmath, start, timestamp, 1696916625972561
Linux-x86_64, iwasm, basicmath, end, timestamp, 1696916630116745
Linux-x86_64, iwasm, basicmath, accumulated, elapsed time, 4144184
Linux-x86_64, iwasm, basicmath, calling, timestamp, 1696916630118414
WABENCH, iwasm, basicmath, starting, timestamp, 1696916630119647
Linux-x86_64, iwasm, basicmath, main, timestamp, 1696916630125841
Linux-x86_64, iwasm, basicmath, start, timestamp, 1696916630125841
Linux-x86_64, iwasm, basicmath, end, timestamp, 1696916634208285
Linux-x86_64, iwasm, basicmath, accumulated, elapsed time, 4082444
Linux-x86_64, iwasm, basicmath, calling, timestamp, 1696916634209779
WABENCH, iwasm, basicmath, starting, timestamp, 1696916634211126
Linux-x86_64, iwasm, basicmath, main, timestamp, 1696916634217272
Linux-x86_64, iwasm, basicmath, start, timestamp, 1696916634217272
Linux-x86_64, iwasm, basicmath, end, timestamp, 1696916638268956
Linux-x86_64, iwasm, basicmath, accumulated, elapsed time, 4051684
Linux-x86_64, iwasm, basicmath, calling, timestamp, 1696916638270583
WABENCH, iwasm, basicmath, starting, timestamp, 1696916638271850
Linux-x86_64, iwasm, basicmath, main, timestamp, 1696916638277928
Linux-x86_64, iwasm, basicmath, start, timestamp, 1696916638277928
Linux-x86_64, iwasm, basicmath, end, timestamp, 1696916642288641
Linux-x86_64, iwasm, basicmath, accumulated, elapsed time, 4010713
Linux-x86_64, iwasm, basicmath, calling, timestamp, 1696916642290244
WABENCH, iwasm, basicmath, starting, timestamp, 1696916642291594
Linux-x86_64, iwasm, basicmath, main, timestamp, 1696916642297685
Linux-x86_64, iwasm, basicmath, start, timestamp, 1696916642297685
Linux-x86_64, iwasm, basicmath, end, timestamp, 1696916646342772
Linux-x86_64, iwasm, basicmath, accumulated, elapsed time, 4045087
Linux-x86_64, iwasm, basicmath, calling, timestamp, 1696916646344402
WABENCH, iwasm, basicmath, starting, timestamp, 1696916646345678
Linux-x86_64, iwasm, basicmath, main, timestamp, 1696916646351694
Linux-x86_64, iwasm, basicmath, start, timestamp, 1696916646351694
Linux-x86_64, iwasm, basicmath, end, timestamp, 1696916650362827
Linux-x86_64, iwasm, basicmath, accumulated, elapsed time, 4011133
Linux-x86_64, iwasm, basicmath, calling, timestamp, 1696916650364462
WABENCH, iwasm, basicmath, starting, timestamp, 1696916650365744
Linux-x86_64, iwasm, basicmath, main, timestamp, 1696916650371874
Linux-x86_64, iwasm, basicmath, start, timestamp, 1696916650371874
Linux-x86_64, iwasm, basicmath, end, timestamp, 1696916654438112
Linux-x86_64, iwasm, basicmath, accumulated, elapsed time, 4066238
Linux-x86_64, iwasm, basicmath, calling, timestamp, 1696916654440049
WABENCH, iwasm, basicmath, starting, timestamp, 1696916654441330
Linux-x86_64, iwasm, basicmath, main, timestamp, 1696916654447304
Linux-x86_64, iwasm, basicmath, start, timestamp, 1696916654447304
Linux-x86_64, iwasm, basicmath, end, timestamp, 1696916658457827
Linux-x86_64, iwasm, basicmath, accumulated, elapsed time, 4010523
Linux-x86_64, iwasm, basicmath, calling, timestamp, 1696916658459495
WABENCH, iwasm, basicmath, starting, timestamp, 1696916658460775
Linux-x86_64, iwasm, basicmath, main, timestamp, 1696916658466728
Linux-x86_64, iwasm, basicmath, start, timestamp, 1696916658466728
Linux-x86_64, iwasm, basicmath, end, timestamp, 1696916662581034
Linux-x86_64, iwasm, basicmath, accumulated, elapsed time, 4114306
Linux-x86_64, iwasm, basicmath, calling, timestamp, 1696916662582669
WABENCH, iwasm, basicmath, starting, timestamp, 1696916662583833
Linux-x86_64, iwasm, basicmath, main, timestamp, 1696916662589819
Linux-x86_64, iwasm, basicmath, start, timestamp, 1696916662589819
Linux-x86_64, iwasm, basicmath, end, timestamp, 1696916666659851
Linux-x86_64, iwasm, basicmath, accumulated, elapsed time, 4070032
Linux-x86_64, iwasm, basicmath, calling, timestamp, 1696916666661489
WABENCH, iwasm, basicmath, starting, timestamp, 1696916666662808
Linux-x86_64, iwasm, basicmath, main, timestamp, 1696916666668833
Linux-x86_64, iwasm, basicmath, start, timestamp, 1696916666668833
Linux-x86_64, iwasm, basicmath, end, timestamp, 1696916670756152
Linux-x86_64, iwasm, basicmath, accumulated, elapsed time, 4087319
Linux-x86_64, iwasm, basicmath, calling, timestamp, 1696916670758049
WABENCH, iwasm, basicmath, starting, timestamp, 1696916670759353
Linux-x86_64, iwasm, basicmath, main, timestamp, 1696916670765397
Linux-x86_64, iwasm, basicmath, start, timestamp, 1696916670765397
Linux-x86_64, iwasm, basicmath, end, timestamp, 1696916674827542
Linux-x86_64, iwasm, basicmath, accumulated, elapsed time, 4062145
Linux-x86_64, iwasm, basicmath, calling, timestamp, 1696916674829129
WABENCH, iwasm, basicmath, starting, timestamp, 1696916674830413
Linux-x86_64, iwasm, basicmath, main, timestamp, 1696916674836478
Linux-x86_64, iwasm, basicmath, start, timestamp, 1696916674836478
Linux-x86_64, iwasm, basicmath, end, timestamp, 1696916678888175
Linux-x86_64, iwasm, basicmath, accumulated, elapsed time, 4051697
Linux-x86_64, iwasm, basicmath, calling, timestamp, 1696916678889775
WABENCH, iwasm, basicmath, starting, timestamp, 1696916678891079
Linux-x86_64, iwasm, basicmath, main, timestamp, 1696916678897063
Linux-x86_64, iwasm, basicmath, start, timestamp, 1696916678897063
Linux-x86_64, iwasm, basicmath, end, timestamp, 1696916682990479
Linux-x86_64, iwasm, basicmath, accumulated, elapsed time, 4093416
Linux-x86_64, iwasm, basicmath, calling, timestamp, 1696916682992128
WABENCH, iwasm, basicmath, starting, timestamp, 1696916682993410
Linux-x86_64, iwasm, basicmath, main, timestamp, 1696916682999439
Linux-x86_64, iwasm, basicmath, start, timestamp, 1696916682999439
Linux-x86_64, iwasm, basicmath, end, timestamp, 1696916687011913
Linux-x86_64, iwasm, basicmath, accumulated, elapsed time, 4012474
Linux-x86_64, native, crc32, calling, timestamp, 1696916772462573
Linux-x86_64, native, crc32, starting, timestamp, 1696916772463590
Linux-x86_64, native, crc32, main, timestamp, 1696916772464788
Linux-x86_64, native, crc32, start, timestamp, 1696916772464813
Linux-x86_64, native, crc32, end, timestamp, 1696916772649200
Linux-x86_64, native, crc32, accumulated, elapsed time, 184387
Linux-x86_64, native, crc32, calling, timestamp, 1696916772651896
Linux-x86_64, native, crc32, starting, timestamp, 1696916772652977
Linux-x86_64, native, crc32, main, timestamp, 1696916772654171
Linux-x86_64, native, crc32, start, timestamp, 1696916772654197
Linux-x86_64, native, crc32, end, timestamp, 1696916772716966
Linux-x86_64, native, crc32, accumulated, elapsed time, 62769
Linux-x86_64, native, crc32, calling, timestamp, 1696916772718121
Linux-x86_64, native, crc32, starting, timestamp, 1696916772719166
Linux-x86_64, native, crc32, main, timestamp, 1696916772720348
Linux-x86_64, native, crc32, start, timestamp, 1696916772720371
Linux-x86_64, native, crc32, end, timestamp, 1696916772780804
Linux-x86_64, native, crc32, accumulated, elapsed time, 60433
Linux-x86_64, native, crc32, calling, timestamp, 1696916772781964
Linux-x86_64, native, crc32, starting, timestamp, 1696916772783018
Linux-x86_64, native, crc32, main, timestamp, 1696916772784175
Linux-x86_64, native, crc32, start, timestamp, 1696916772784199
Linux-x86_64, native, crc32, end, timestamp, 1696916772845720
Linux-x86_64, native, crc32, accumulated, elapsed time, 61521
Linux-x86_64, native, crc32, calling, timestamp, 1696916772846842
Linux-x86_64, native, crc32, starting, timestamp, 1696916772847854
Linux-x86_64, native, crc32, main, timestamp, 1696916772849010
Linux-x86_64, native, crc32, start, timestamp, 1696916772849035
Linux-x86_64, native, crc32, end, timestamp, 1696916772910501
Linux-x86_64, native, crc32, accumulated, elapsed time, 61466
Linux-x86_64, native, crc32, calling, timestamp, 1696916772911620
Linux-x86_64, native, crc32, starting, timestamp, 1696916772912625
Linux-x86_64, native, crc32, main, timestamp, 1696916772913887
Linux-x86_64, native, crc32, start, timestamp, 1696916772913912
Linux-x86_64, native, crc32, end, timestamp, 1696916772975571
Linux-x86_64, native, crc32, accumulated, elapsed time, 61659
Linux-x86_64, native, crc32, calling, timestamp, 1696916772976772
Linux-x86_64, native, crc32, starting, timestamp, 1696916772977759
Linux-x86_64, native, crc32, main, timestamp, 1696916772978986
Linux-x86_64, native, crc32, start, timestamp, 1696916772979012
Linux-x86_64, native, crc32, end, timestamp, 1696916773039335
Linux-x86_64, native, crc32, accumulated, elapsed time, 60323
Linux-x86_64, native, crc32, calling, timestamp, 1696916773040522
Linux-x86_64, native, crc32, starting, timestamp, 1696916773041516
Linux-x86_64, native, crc32, main, timestamp, 1696916773042704
Linux-x86_64, native, crc32, start, timestamp, 1696916773042731
Linux-x86_64, native, crc32, end, timestamp, 1696916773103043
Linux-x86_64, native, crc32, accumulated, elapsed time, 60312
Linux-x86_64, native, crc32, calling, timestamp, 1696916773104182
Linux-x86_64, native, crc32, starting, timestamp, 1696916773105185
Linux-x86_64, native, crc32, main, timestamp, 1696916773106350
Linux-x86_64, native, crc32, start, timestamp, 1696916773106374
Linux-x86_64, native, crc32, end, timestamp, 1696916773168013
Linux-x86_64, native, crc32, accumulated, elapsed time, 61639
Linux-x86_64, native, crc32, calling, timestamp, 1696916773169183
Linux-x86_64, native, crc32, starting, timestamp, 1696916773170185
Linux-x86_64, native, crc32, main, timestamp, 1696916773171396
Linux-x86_64, native, crc32, start, timestamp, 1696916773171422
Linux-x86_64, native, crc32, end, timestamp, 1696916773231884
Linux-x86_64, native, crc32, accumulated, elapsed time, 60462
Linux-x86_64, native, crc32, calling, timestamp, 1696916773233115
Linux-x86_64, native, crc32, starting, timestamp, 1696916773234108
Linux-x86_64, native, crc32, main, timestamp, 1696916773235293
Linux-x86_64, native, crc32, start, timestamp, 1696916773235317
Linux-x86_64, native, crc32, end, timestamp, 1696916773295617
Linux-x86_64, native, crc32, accumulated, elapsed time, 60300
Linux-x86_64, native, crc32, calling, timestamp, 1696916773296799
Linux-x86_64, native, crc32, starting, timestamp, 1696916773297792
Linux-x86_64, native, crc32, main, timestamp, 1696916773298971
Linux-x86_64, native, crc32, start, timestamp, 1696916773298997
Linux-x86_64, native, crc32, end, timestamp, 1696916773359438
Linux-x86_64, native, crc32, accumulated, elapsed time, 60441
Linux-x86_64, native, crc32, calling, timestamp, 1696916773361347
Linux-x86_64, native, crc32, starting, timestamp, 1696916773362357
Linux-x86_64, native, crc32, main, timestamp, 1696916773363448
Linux-x86_64, native, crc32, start, timestamp, 1696916773363472
Linux-x86_64, native, crc32, end, timestamp, 1696916773425021
Linux-x86_64, native, crc32, accumulated, elapsed time, 61549
Linux-x86_64, native, crc32, calling, timestamp, 1696916773426575
Linux-x86_64, native, crc32, starting, timestamp, 1696916773427588
Linux-x86_64, native, crc32, main, timestamp, 1696916773428778
Linux-x86_64, native, crc32, start, timestamp, 1696916773428802
Linux-x86_64, native, crc32, end, timestamp, 1696916773489166
Linux-x86_64, native, crc32, accumulated, elapsed time, 60364
Linux-x86_64, native, crc32, calling, timestamp, 1696916773490340
Linux-x86_64, native, crc32, starting, timestamp, 1696916773491358
Linux-x86_64, native, crc32, main, timestamp, 1696916773492513
Linux-x86_64, native, crc32, start, timestamp, 1696916773492537
Linux-x86_64, native, crc32, end, timestamp, 1696916773554021
Linux-x86_64, native, crc32, accumulated, elapsed time, 61484
Linux-x86_64, wasmtime, crc32, calling, timestamp, 1696916773562476
WABENCH, wasmtime, crc32, starting, timestamp, 1696916773565274
Linux-x86_64, wasmtime, crc32, main, timestamp, 1696916773568135
Linux-x86_64, wasmtime, crc32, start, timestamp, 1696916773568173
Linux-x86_64, wasmtime, crc32, end, timestamp, 1696916773689630
Linux-x86_64, wasmtime, crc32, accumulated, elapsed time, 121457
Linux-x86_64, wasmtime, crc32, calling, timestamp, 1696916773691396
WABENCH, wasmtime, crc32, starting, timestamp, 1696916773694104
Linux-x86_64, wasmtime, crc32, main, timestamp, 1696916773695805
Linux-x86_64, wasmtime, crc32, start, timestamp, 1696916773695839
Linux-x86_64, wasmtime, crc32, end, timestamp, 1696916773816751
Linux-x86_64, wasmtime, crc32, accumulated, elapsed time, 120912
Linux-x86_64, wasmtime, crc32, calling, timestamp, 1696916773818443
WABENCH, wasmtime, crc32, starting, timestamp, 1696916773820998
Linux-x86_64, wasmtime, crc32, main, timestamp, 1696916773822529
Linux-x86_64, wasmtime, crc32, start, timestamp, 1696916773822569
Linux-x86_64, wasmtime, crc32, end, timestamp, 1696916773942357
Linux-x86_64, wasmtime, crc32, accumulated, elapsed time, 119788
Linux-x86_64, wasmtime, crc32, calling, timestamp, 1696916773944012
WABENCH, wasmtime, crc32, starting, timestamp, 1696916773947387
Linux-x86_64, wasmtime, crc32, main, timestamp, 1696916773948972
Linux-x86_64, wasmtime, crc32, start, timestamp, 1696916773949005
Linux-x86_64, wasmtime, crc32, end, timestamp, 1696916774067876
Linux-x86_64, wasmtime, crc32, accumulated, elapsed time, 118871
Linux-x86_64, wasmtime, crc32, calling, timestamp, 1696916774069589
WABENCH, wasmtime, crc32, starting, timestamp, 1696916774072328
Linux-x86_64, wasmtime, crc32, main, timestamp, 1696916774073864
Linux-x86_64, wasmtime, crc32, start, timestamp, 1696916774073901
Linux-x86_64, wasmtime, crc32, end, timestamp, 1696916774194039
Linux-x86_64, wasmtime, crc32, accumulated, elapsed time, 120138
Linux-x86_64, wasmtime, crc32, calling, timestamp, 1696916774195755
WABENCH, wasmtime, crc32, starting, timestamp, 1696916774198786
Linux-x86_64, wasmtime, crc32, main, timestamp, 1696916774200373
Linux-x86_64, wasmtime, crc32, start, timestamp, 1696916774200402
Linux-x86_64, wasmtime, crc32, end, timestamp, 1696916774321677
Linux-x86_64, wasmtime, crc32, accumulated, elapsed time, 121275
Linux-x86_64, wasmtime, crc32, calling, timestamp, 1696916774323376
WABENCH, wasmtime, crc32, starting, timestamp, 1696916774326057
Linux-x86_64, wasmtime, crc32, main, timestamp, 1696916774327648
Linux-x86_64, wasmtime, crc32, start, timestamp, 1696916774327679
Linux-x86_64, wasmtime, crc32, end, timestamp, 1696916774447422
Linux-x86_64, wasmtime, crc32, accumulated, elapsed time, 119743
Linux-x86_64, wasmtime, crc32, calling, timestamp, 1696916774449122
WABENCH, wasmtime, crc32, starting, timestamp, 1696916774451924
Linux-x86_64, wasmtime, crc32, main, timestamp, 1696916774453461
Linux-x86_64, wasmtime, crc32, start, timestamp, 1696916774453491
Linux-x86_64, wasmtime, crc32, end, timestamp, 1696916774573114
Linux-x86_64, wasmtime, crc32, accumulated, elapsed time, 119623
Linux-x86_64, wasmtime, crc32, calling, timestamp, 1696916774574809
WABENCH, wasmtime, crc32, starting, timestamp, 1696916774577404
Linux-x86_64, wasmtime, crc32, main, timestamp, 1696916774579017
Linux-x86_64, wasmtime, crc32, start, timestamp, 1696916774579054
Linux-x86_64, wasmtime, crc32, end, timestamp, 1696916774699718
Linux-x86_64, wasmtime, crc32, accumulated, elapsed time, 120664
Linux-x86_64, wasmtime, crc32, calling, timestamp, 1696916774701401
WABENCH, wasmtime, crc32, starting, timestamp, 1696916774704055
Linux-x86_64, wasmtime, crc32, main, timestamp, 1696916774705578
Linux-x86_64, wasmtime, crc32, start, timestamp, 1696916774705612
Linux-x86_64, wasmtime, crc32, end, timestamp, 1696916774824859
Linux-x86_64, wasmtime, crc32, accumulated, elapsed time, 119247
Linux-x86_64, wasmtime, crc32, calling, timestamp, 1696916774826536
WABENCH, wasmtime, crc32, starting, timestamp, 1696916774829152
Linux-x86_64, wasmtime, crc32, main, timestamp, 1696916774830717
Linux-x86_64, wasmtime, crc32, start, timestamp, 1696916774830752
Linux-x86_64, wasmtime, crc32, end, timestamp, 1696916774949683
Linux-x86_64, wasmtime, crc32, accumulated, elapsed time, 118931
Linux-x86_64, wasmtime, crc32, calling, timestamp, 1696916774951375
WABENCH, wasmtime, crc32, starting, timestamp, 1696916774953797
Linux-x86_64, wasmtime, crc32, main, timestamp, 1696916774955382
Linux-x86_64, wasmtime, crc32, start, timestamp, 1696916774955413
Linux-x86_64, wasmtime, crc32, end, timestamp, 1696916775074254
Linux-x86_64, wasmtime, crc32, accumulated, elapsed time, 118841
Linux-x86_64, wasmtime, crc32, calling, timestamp, 1696916775075959
WABENCH, wasmtime, crc32, starting, timestamp, 1696916775078633
Linux-x86_64, wasmtime, crc32, main, timestamp, 1696916775080278
Linux-x86_64, wasmtime, crc32, start, timestamp, 1696916775080313
Linux-x86_64, wasmtime, crc32, end, timestamp, 1696916775199854
Linux-x86_64, wasmtime, crc32, accumulated, elapsed time, 119541
Linux-x86_64, wasmtime, crc32, calling, timestamp, 1696916775201548
WABENCH, wasmtime, crc32, starting, timestamp, 1696916775204208
Linux-x86_64, wasmtime, crc32, main, timestamp, 1696916775205690
Linux-x86_64, wasmtime, crc32, start, timestamp, 1696916775205721
Linux-x86_64, wasmtime, crc32, end, timestamp, 1696916775326651
Linux-x86_64, wasmtime, crc32, accumulated, elapsed time, 120930
Linux-x86_64, wasmtime, crc32, calling, timestamp, 1696916775328347
WABENCH, wasmtime, crc32, starting, timestamp, 1696916775331063
Linux-x86_64, wasmtime, crc32, main, timestamp, 1696916775332701
Linux-x86_64, wasmtime, crc32, start, timestamp, 1696916775332733
Linux-x86_64, wasmtime, crc32, end, timestamp, 1696916775452554
Linux-x86_64, wasmtime, crc32, accumulated, elapsed time, 119821
Linux-x86_64, iwasm, crc32, calling, timestamp, 1696916775461536
WABENCH, iwasm, crc32, starting, timestamp, 1696916775462856
Linux-x86_64, iwasm, crc32, main, timestamp, 1696916775468786
Linux-x86_64, iwasm, crc32, start, timestamp, 1696916775468819
Linux-x86_64, iwasm, crc32, end, timestamp, 1696916776416499
Linux-x86_64, iwasm, crc32, accumulated, elapsed time, 947680
Linux-x86_64, iwasm, crc32, calling, timestamp, 1696916776418076
WABENCH, iwasm, crc32, starting, timestamp, 1696916776420000
Linux-x86_64, iwasm, crc32, main, timestamp, 1696916776425430
Linux-x86_64, iwasm, crc32, start, timestamp, 1696916776425462
Linux-x86_64, iwasm, crc32, end, timestamp, 1696916777370467
Linux-x86_64, iwasm, crc32, accumulated, elapsed time, 945005
Linux-x86_64, iwasm, crc32, calling, timestamp, 1696916777372081
WABENCH, iwasm, crc32, starting, timestamp, 1696916777373352
Linux-x86_64, iwasm, crc32, main, timestamp, 1696916777378810
Linux-x86_64, iwasm, crc32, start, timestamp, 1696916777378845
Linux-x86_64, iwasm, crc32, end, timestamp, 1696916778323876
Linux-x86_64, iwasm, crc32, accumulated, elapsed time, 945031
Linux-x86_64, iwasm, crc32, calling, timestamp, 1696916778325415
WABENCH, iwasm, crc32, starting, timestamp, 1696916778326739
Linux-x86_64, iwasm, crc32, main, timestamp, 1696916778332133
Linux-x86_64, iwasm, crc32, start, timestamp, 1696916778332164
Linux-x86_64, iwasm, crc32, end, timestamp, 1696916779286266
Linux-x86_64, iwasm, crc32, accumulated, elapsed time, 954102
Linux-x86_64, iwasm, crc32, calling, timestamp, 1696916779287838
WABENCH, iwasm, crc32, starting, timestamp, 1696916779289121
Linux-x86_64, iwasm, crc32, main, timestamp, 1696916779294450
Linux-x86_64, iwasm, crc32, start, timestamp, 1696916779294481
Linux-x86_64, iwasm, crc32, end, timestamp, 1696916780239172
Linux-x86_64, iwasm, crc32, accumulated, elapsed time, 944691
Linux-x86_64, iwasm, crc32, calling, timestamp, 1696916780240714
WABENCH, iwasm, crc32, starting, timestamp, 1696916780241985
Linux-x86_64, iwasm, crc32, main, timestamp, 1696916780247370
Linux-x86_64, iwasm, crc32, start, timestamp, 1696916780247404
Linux-x86_64, iwasm, crc32, end, timestamp, 1696916781192788
Linux-x86_64, iwasm, crc32, accumulated, elapsed time, 945384
Linux-x86_64, iwasm, crc32, calling, timestamp, 1696916781194311
WABENCH, iwasm, crc32, starting, timestamp, 1696916781195470
Linux-x86_64, iwasm, crc32, main, timestamp, 1696916781200684
Linux-x86_64, iwasm, crc32, start, timestamp, 1696916781200715
Linux-x86_64, iwasm, crc32, end, timestamp, 1696916782145146
Linux-x86_64, iwasm, crc32, accumulated, elapsed time, 944431
Linux-x86_64, iwasm, crc32, calling, timestamp, 1696916782146679
WABENCH, iwasm, crc32, starting, timestamp, 1696916782147810
Linux-x86_64, iwasm, crc32, main, timestamp, 1696916782152935
Linux-x86_64, iwasm, crc32, start, timestamp, 1696916782152966
Linux-x86_64, iwasm, crc32, end, timestamp, 1696916783098389
Linux-x86_64, iwasm, crc32, accumulated, elapsed time, 945423
Linux-x86_64, iwasm, crc32, calling, timestamp, 1696916783099948
WABENCH, iwasm, crc32, starting, timestamp, 1696916783101239
Linux-x86_64, iwasm, crc32, main, timestamp, 1696916783106606
Linux-x86_64, iwasm, crc32, start, timestamp, 1696916783106648
Linux-x86_64, iwasm, crc32, end, timestamp, 1696916784050902
Linux-x86_64, iwasm, crc32, accumulated, elapsed time, 944254
Linux-x86_64, iwasm, crc32, calling, timestamp, 1696916784052509
WABENCH, iwasm, crc32, starting, timestamp, 1696916784053867
Linux-x86_64, iwasm, crc32, main, timestamp, 1696916784059238
Linux-x86_64, iwasm, crc32, start, timestamp, 1696916784059269
Linux-x86_64, iwasm, crc32, end, timestamp, 1696916785004488
Linux-x86_64, iwasm, crc32, accumulated, elapsed time, 945219
Linux-x86_64, iwasm, crc32, calling, timestamp, 1696916785006079
WABENCH, iwasm, crc32, starting, timestamp, 1696916785007322
Linux-x86_64, iwasm, crc32, main, timestamp, 1696916785012552
Linux-x86_64, iwasm, crc32, start, timestamp, 1696916785012584
Linux-x86_64, iwasm, crc32, end, timestamp, 1696916785956865
Linux-x86_64, iwasm, crc32, accumulated, elapsed time, 944281
Linux-x86_64, iwasm, crc32, calling, timestamp, 1696916785958376
WABENCH, iwasm, crc32, starting, timestamp, 1696916785959497
Linux-x86_64, iwasm, crc32, main, timestamp, 1696916785964751
Linux-x86_64, iwasm, crc32, start, timestamp, 1696916785964782
Linux-x86_64, iwasm, crc32, end, timestamp, 1696916786908810
Linux-x86_64, iwasm, crc32, accumulated, elapsed time, 944028
Linux-x86_64, iwasm, crc32, calling, timestamp, 1696916786910244
WABENCH, iwasm, crc32, starting, timestamp, 1696916786911633
Linux-x86_64, iwasm, crc32, main, timestamp, 1696916786917022
Linux-x86_64, iwasm, crc32, start, timestamp, 1696916786917053
Linux-x86_64, iwasm, crc32, end, timestamp, 1696916787861653
Linux-x86_64, iwasm, crc32, accumulated, elapsed time, 944600
Linux-x86_64, iwasm, crc32, calling, timestamp, 1696916787863270
WABENCH, iwasm, crc32, starting, timestamp, 1696916787864551
Linux-x86_64, iwasm, crc32, main, timestamp, 1696916787869802
Linux-x86_64, iwasm, crc32, start, timestamp, 1696916787869834
Linux-x86_64, iwasm, crc32, end, timestamp, 1696916788815779
Linux-x86_64, iwasm, crc32, accumulated, elapsed time, 945945
Linux-x86_64, iwasm, crc32, calling, timestamp, 1696916788817306
WABENCH, iwasm, crc32, starting, timestamp, 1696916788819282
Linux-x86_64, iwasm, crc32, main, timestamp, 1696916788824646
Linux-x86_64, iwasm, crc32, start, timestamp, 1696916788824676
Linux-x86_64, iwasm, crc32, end, timestamp, 1696916789770802
Linux-x86_64, iwasm, crc32, accumulated, elapsed time, 946126
Linux-x86_64, native, rawdaudio, calling, timestamp, 1696916756461949
Linux-x86_64, native, rawdaudio, starting, timestamp, 1696916756463018
Linux-x86_64, native, rawdaudio, main, timestamp, 1696916756464570
Linux-x86_64, native, rawdaudio, start, timestamp, 1696916756464596
Linux-x86_64, native, rawdaudio, end, timestamp, 1696916756543061
Linux-x86_64, native, rawdaudio, accumulated, elapsed time, 78465
Linux-x86_64, native, rawdaudio, calling, timestamp, 1696916756544357
Linux-x86_64, native, rawdaudio, starting, timestamp, 1696916756545435
Linux-x86_64, native, rawdaudio, main, timestamp, 1696916756546645
Linux-x86_64, native, rawdaudio, start, timestamp, 1696916756546681
Linux-x86_64, native, rawdaudio, end, timestamp, 1696916756620438
Linux-x86_64, native, rawdaudio, accumulated, elapsed time, 73757
Linux-x86_64, native, rawdaudio, calling, timestamp, 1696916756622284
Linux-x86_64, native, rawdaudio, starting, timestamp, 1696916756623345
Linux-x86_64, native, rawdaudio, main, timestamp, 1696916756624436
Linux-x86_64, native, rawdaudio, start, timestamp, 1696916756624463
Linux-x86_64, native, rawdaudio, end, timestamp, 1696916756698203
Linux-x86_64, native, rawdaudio, accumulated, elapsed time, 73740
Linux-x86_64, native, rawdaudio, calling, timestamp, 1696916756699405
Linux-x86_64, native, rawdaudio, starting, timestamp, 1696916756700433
Linux-x86_64, native, rawdaudio, main, timestamp, 1696916756701588
Linux-x86_64, native, rawdaudio, start, timestamp, 1696916756701614
Linux-x86_64, native, rawdaudio, end, timestamp, 1696916756775264
Linux-x86_64, native, rawdaudio, accumulated, elapsed time, 73650
Linux-x86_64, native, rawdaudio, calling, timestamp, 1696916756776325
Linux-x86_64, native, rawdaudio, starting, timestamp, 1696916756777349
Linux-x86_64, native, rawdaudio, main, timestamp, 1696916756778551
Linux-x86_64, native, rawdaudio, start, timestamp, 1696916756778585
Linux-x86_64, native, rawdaudio, end, timestamp, 1696916756852160
Linux-x86_64, native, rawdaudio, accumulated, elapsed time, 73575
Linux-x86_64, native, rawdaudio, calling, timestamp, 1696916756853407
Linux-x86_64, native, rawdaudio, starting, timestamp, 1696916756854398
Linux-x86_64, native, rawdaudio, main, timestamp, 1696916756855406
Linux-x86_64, native, rawdaudio, start, timestamp, 1696916756855433
Linux-x86_64, native, rawdaudio, end, timestamp, 1696916756928846
Linux-x86_64, native, rawdaudio, accumulated, elapsed time, 73413
Linux-x86_64, native, rawdaudio, calling, timestamp, 1696916756930068
Linux-x86_64, native, rawdaudio, starting, timestamp, 1696916756931192
Linux-x86_64, native, rawdaudio, main, timestamp, 1696916756932263
Linux-x86_64, native, rawdaudio, start, timestamp, 1696916756932289
Linux-x86_64, native, rawdaudio, end, timestamp, 1696916757005836
Linux-x86_64, native, rawdaudio, accumulated, elapsed time, 73547
Linux-x86_64, native, rawdaudio, calling, timestamp, 1696916757007063
Linux-x86_64, native, rawdaudio, starting, timestamp, 1696916757008100
Linux-x86_64, native, rawdaudio, main, timestamp, 1696916757009237
Linux-x86_64, native, rawdaudio, start, timestamp, 1696916757009264
Linux-x86_64, native, rawdaudio, end, timestamp, 1696916757082394
Linux-x86_64, native, rawdaudio, accumulated, elapsed time, 73130
Linux-x86_64, native, rawdaudio, calling, timestamp, 1696916757084103
Linux-x86_64, native, rawdaudio, starting, timestamp, 1696916757085089
Linux-x86_64, native, rawdaudio, main, timestamp, 1696916757086273
Linux-x86_64, native, rawdaudio, start, timestamp, 1696916757086299
Linux-x86_64, native, rawdaudio, end, timestamp, 1696916757159834
Linux-x86_64, native, rawdaudio, accumulated, elapsed time, 73535
Linux-x86_64, native, rawdaudio, calling, timestamp, 1696916757161038
Linux-x86_64, native, rawdaudio, starting, timestamp, 1696916757162056
Linux-x86_64, native, rawdaudio, main, timestamp, 1696916757163161
Linux-x86_64, native, rawdaudio, start, timestamp, 1696916757163187
Linux-x86_64, native, rawdaudio, end, timestamp, 1696916757236259
Linux-x86_64, native, rawdaudio, accumulated, elapsed time, 73072
Linux-x86_64, native, rawdaudio, calling, timestamp, 1696916757237466
Linux-x86_64, native, rawdaudio, starting, timestamp, 1696916757238493
Linux-x86_64, native, rawdaudio, main, timestamp, 1696916757239929
